Tract ID,County,Median_Household_Income,Year
5005,Santa Clara,101304.0,2011
5006,Santa Clara,80500.0,2011
5008,Santa Clara,49183.0,2011
5009.01,Santa Clara,45071.0,2011
5009.02,Santa Clara,28047.0,2011
5010,Santa Clara,45323.0,2011
5011.01,Santa Clara,55197.0,2011
5011.02,Santa Clara,60882.0,2011
5012,Santa Clara,47862.0,2011
5013,Santa Clara,79821.0,2011
5014.01,Santa Clara,39397.0,2011
5014.02,Santa Clara,55598.0,2011
5015.01,Santa Clara,53165.0,2011
5015.02,Santa Clara,43480.0,2011
5016,Santa Clara,35230.0,2011
5017,Santa Clara,44009.0,2011
5018,Santa Clara,81799.0,2011
5019,Santa Clara,53558.0,2011
5020.01,Santa Clara,50260.0,2011
5020.02,Santa Clara,38904.0,2011
5021.01,Santa Clara,77050.0,2011
5021.02,Santa Clara,40933.0,2011
5022.01,Santa Clara,64398.0,2011
5022.02,Santa Clara,80987.0,2011
5023.01,Santa Clara,96734.0,2011
5023.02,Santa Clara,75917.0,2011
5024,Santa Clara,109609.0,2011
5025,Santa Clara,123766.0,2011
5026.01,Santa Clara,110709.0,2011
5026.03,Santa Clara,86641.0,2011
5026.04,Santa Clara,68391.0,2011
5027.01,Santa Clara,78503.0,2011
5027.02,Santa Clara,94191.0,2011
5028,Santa Clara,93804.0,2011
5029.01,Santa Clara,88826.0,2011
5029.02,Santa Clara,103710.0,2011
5029.03,Santa Clara,114787.0,2011
5029.06,Santa Clara,91714.0,2011
5029.07,Santa Clara,90707.0,2011
5029.08,Santa Clara,108346.0,2011
5029.09,Santa Clara,75526.0,2011
5029.10,Santa Clara,74600.0,2011
5030.01,Santa Clara,116214.0,2011
5030.02,Santa Clara,84006.0,2011
5030.03,Santa Clara,103009.0,2011
5031.05,Santa Clara,35434.0,2011
5031.08,Santa Clara,84632.0,2011
5031.10,Santa Clara,42561.0,2011
5031.11,Santa Clara,69167.0,2011
5031.12,Santa Clara,57875.0,2011
5031.13,Santa Clara,39250.0,2011
5031.15,Santa Clara,93947.0,2011
5031.16,Santa Clara,85221.0,2011
5031.17,Santa Clara,45444.0,2011
5031.18,Santa Clara,67000.0,2011
5031.21,Santa Clara,61848.0,2011
5031.22,Santa Clara,28800.0,2011
5031.23,Santa Clara,28356.0,2011
5032.04,Santa Clara,57163.0,2011
5032.07,Santa Clara,90083.0,2011
5032.08,Santa Clara,73698.0,2011
5032.10,Santa Clara,99167.0,2011
5032.11,Santa Clara,113274.0,2011
5032.12,Santa Clara,91532.0,2011
5032.13,Santa Clara,49706.0,2011
5032.14,Santa Clara,45061.0,2011
5032.17,Santa Clara,58900.0,2011
5032.18,Santa Clara,35894.0,2011
5033.04,Santa Clara,39477.0,2011
5033.05,Santa Clara,42981.0,2011
5033.06,Santa Clara,64063.0,2011
5033.12,Santa Clara,84818.0,2011
5033.13,Santa Clara,121250.0,2011
5033.15,Santa Clara,78594.0,2011
5033.21,Santa Clara,126574.0,2011
5033.22,Santa Clara,97404.0,2011
5033.23,Santa Clara,102872.0,2011
5033.24,Santa Clara,90776.0,2011
5033.25,Santa Clara,92857.0,2011
5033.26,Santa Clara,162228.0,2011
5033.27,Santa Clara,93750.0,2011
5033.29,Santa Clara,150217.0,2011
5033.30,Santa Clara,186536.0,2011
5033.31,Santa Clara,58074.0,2011
5033.32,Santa Clara,84349.0,2011
5033.33,Santa Clara,111360.0,2011
5033.34,Santa Clara,218587.0,2011
5033.36,Santa Clara,90152.0,2011
5033.37,Santa Clara,80548.0,2011
5034.01,Santa Clara,82109.0,2011
5034.02,Santa Clara,33813.0,2011
5035.04,Santa Clara,62333.0,2011
5035.06,Santa Clara,56472.0,2011
5035.07,Santa Clara,55000.0,2011
5035.08,Santa Clara,60000.0,2011
5035.09,Santa Clara,85000.0,2011
5035.10,Santa Clara,49044.0,2011
5035.11,Santa Clara,82813.0,2011
5036.01,Santa Clara,46650.0,2011
5036.02,Santa Clara,43854.0,2011
5037.03,Santa Clara,46806.0,2011
5037.07,Santa Clara,64274.0,2011
5037.08,Santa Clara,80546.0,2011
5037.09,Santa Clara,27265.0,2011
5037.10,Santa Clara,35759.0,2011
5037.11,Santa Clara,50050.0,2011
5037.12,Santa Clara,51408.0,2011
5037.13,Santa Clara,31429.0,2011
5038.02,Santa Clara,70193.0,2011
5038.03,Santa Clara,100750.0,2011
5038.04,Santa Clara,69464.0,2011
5039.02,Santa Clara,62969.0,2011
5039.03,Santa Clara,53571.0,2011
5040.01,Santa Clara,67833.0,2011
5040.02,Santa Clara,39659.0,2011
5041.01,Santa Clara,51912.0,2011
5041.02,Santa Clara,68044.0,2011
5042.01,Santa Clara,92000.0,2011
5042.02,Santa Clara,106563.0,2011
5043.07,Santa Clara,99947.0,2011
5043.08,Santa Clara,105188.0,2011
5043.11,Santa Clara,104167.0,2011
5043.14,Santa Clara,89205.0,2011
5043.15,Santa Clara,70625.0,2011
5043.16,Santa Clara,86784.0,2011
5043.17,Santa Clara,116830.0,2011
5043.18,Santa Clara,76433.0,2011
5043.19,Santa Clara,94943.0,2011
5043.20,Santa Clara,101818.0,2011
5043.21,Santa Clara,99009.0,2011
5043.22,Santa Clara,115607.0,2011
5043.23,Santa Clara,89259.0,2011
5044.10,Santa Clara,78750.0,2011
5044.11,Santa Clara,86725.0,2011
5044.12,Santa Clara,66111.0,2011
5044.13,Santa Clara,92361.0,2011
5044.14,Santa Clara,118357.0,2011
5044.15,Santa Clara,129481.0,2011
5044.16,Santa Clara,101719.0,2011
5044.17,Santa Clara,96739.0,2011
5044.18,Santa Clara,71060.0,2011
5044.20,Santa Clara,105139.0,2011
5044.21,Santa Clara,101950.0,2011
5044.22,Santa Clara,72019.0,2011
5044.23,Santa Clara,97115.0,2011
5045.04,Santa Clara,103250.0,2011
5045.05,Santa Clara,86897.0,2011
5045.06,Santa Clara,77955.0,2011
5045.07,Santa Clara,98125.0,2011
5046.01,Santa Clara,62563.0,2011
5046.02,Santa Clara,83203.0,2011
5047,Santa Clara,84554.0,2011
5048.02,Santa Clara,76603.0,2011
5048.03,Santa Clara,89228.0,2011
5048.05,Santa Clara,73558.0,2011
5048.06,Santa Clara,99583.0,2011
5049.01,Santa Clara,122481.0,2011
5050.01,Santa Clara,112197.0,2011
5050.06,Santa Clara,130343.0,2011
5050.07,Santa Clara,93221.0,2011
5050.08,Santa Clara,114662.0,2011
5050.09,Santa Clara,71662.0,2011
5051,Santa Clara,78051.0,2011
5052.02,Santa Clara,53919.0,2011
5052.03,Santa Clara,92468.0,2011
5053.01,Santa Clara,76797.0,2011
5053.02,Santa Clara,103625.0,2011
5053.03,Santa Clara,71076.0,2011
5053.04,Santa Clara,99500.0,2011
5053.05,Santa Clara,96086.0,2011
5054.01,Santa Clara,92630.0,2011
5054.02,Santa Clara,88611.0,2011
5054.03,Santa Clara,94449.0,2011
5055,Santa Clara,69309.0,2011
5056,Santa Clara,37844.0,2011
5057,Santa Clara,59149.0,2011
5058,Santa Clara,94426.0,2011
5059,Santa Clara,66432.0,2011
5060,Santa Clara,100625.0,2011
5061.01,Santa Clara,96083.0,2011
5061.02,Santa Clara,90958.0,2011
5061.03,Santa Clara,116250.0,2011
5062.02,Santa Clara,116944.0,2011
5062.03,Santa Clara,73628.0,2011
5062.04,Santa Clara,75405.0,2011
5063.01,Santa Clara,54576.0,2011
5063.02,Santa Clara,93268.0,2011
5063.04,Santa Clara,69485.0,2011
5063.05,Santa Clara,60508.0,2011
5064.01,Santa Clara,67158.0,2011
5064.02,Santa Clara,60154.0,2011
5065.01,Santa Clara,52257.0,2011
5065.02,Santa Clara,92153.0,2011
5065.03,Santa Clara,66250.0,2011
5066.01,Santa Clara,82548.0,2011
5066.03,Santa Clara,99815.0,2011
5066.04,Santa Clara,113988.0,2011
5066.05,Santa Clara,80600.0,2011
5066.06,Santa Clara,81667.0,2011
5067.01,Santa Clara,99228.0,2011
5067.02,Santa Clara,84626.0,2011
5067.03,Santa Clara,82342.0,2011
5068.01,Santa Clara,120565.0,2011
5068.02,Santa Clara,110991.0,2011
5068.03,Santa Clara,110530.0,2011
5068.04,Santa Clara,122232.0,2011
5069,Santa Clara,148250.0,2011
5070.01,Santa Clara,132174.0,2011
5070.02,Santa Clara,188350.0,2011
5071,Santa Clara,92991.0,2011
5072.03,Santa Clara,126346.0,2011
5072.05,Santa Clara,136161.0,2011
5072.06,Santa Clara,176471.0,2011
5073.01,Santa Clara,145292.0,2011
5073.02,Santa Clara,134667.0,2011
5074.01,Santa Clara,155341.0,2011
5074.02,Santa Clara,141473.0,2011
5075,Santa Clara,166130.0,2011
5076,Santa Clara,159911.0,2011
5077.01,Santa Clara,127273.0,2011
5077.02,Santa Clara,184474.0,2011
5077.03,Santa Clara,119583.0,2011
5078.05,Santa Clara,92625.0,2011
5078.06,Santa Clara,122422.0,2011
5078.07,Santa Clara,127750.0,2011
5078.08,Santa Clara,154836.0,2011
5079.03,Santa Clara,143750.0,2011
5079.04,Santa Clara,180121.0,2011
5079.05,Santa Clara,113681.0,2011
5079.06,Santa Clara,134219.0,2011
5080.01,Santa Clara,121250.0,2011
5080.03,Santa Clara,64792.0,2011
5080.04,Santa Clara,107537.0,2011
5081.01,Santa Clara,121864.0,2011
5081.02,Santa Clara,130929.0,2011
5082.02,Santa Clara,101712.0,2011
5082.03,Santa Clara,124417.0,2011
5082.04,Santa Clara,116932.0,2011
5083.01,Santa Clara,155750.0,2011
5083.03,Santa Clara,115714.0,2011
5083.04,Santa Clara,82750.0,2011
5084.01,Santa Clara,99333.0,2011
5084.03,Santa Clara,173125.0,2011
5084.04,Santa Clara,126960.0,2011
5085.03,Santa Clara,89191.0,2011
5085.04,Santa Clara,88106.0,2011
5085.05,Santa Clara,116705.0,2011
5085.07,Santa Clara,100246.0,2011
5085.08,Santa Clara,83664.0,2011
5086.01,Santa Clara,117875.0,2011
5086.02,Santa Clara,75566.0,2011
5087.03,Santa Clara,102943.0,2011
5087.04,Santa Clara,88207.0,2011
5088,Santa Clara,72016.0,2011
5089,Santa Clara,85034.0,2011
5090,Santa Clara,76510.0,2011
5091.02,Santa Clara,105938.0,2011
5091.05,Santa Clara,83370.0,2011
5091.06,Santa Clara,108750.0,2011
5091.07,Santa Clara,92463.0,2011
5091.08,Santa Clara,87391.0,2011
5091.09,Santa Clara,146635.0,2011
5092.01,Santa Clara,79125.0,2011
5092.02,Santa Clara,108750.0,2011
5093.02,Santa Clara,94896.0,2011
5093.03,Santa Clara,59922.0,2011
5093.04,Santa Clara,107609.0,2011
5094.01,Santa Clara,64524.0,2011
5094.03,Santa Clara,53897.0,2011
5094.04,Santa Clara,101632.0,2011
5095,Santa Clara,70498.0,2011
5096,Santa Clara,126136.0,2011
5097,Santa Clara,96452.0,2011
5098.01,Santa Clara,130547.0,2011
5098.02,Santa Clara,109432.0,2011
5099.01,Santa Clara,150227.0,2011
5099.02,Santa Clara,123224.0,2011
5100.01,Santa Clara,171579.0,2011
5100.02,Santa Clara,153770.0,2011
5101,Santa Clara,196855.0,2011
5102,Santa Clara,160391.0,2011
5103,Santa Clara,151023.0,2011
5104,Santa Clara,160821.0,2011
5105,Santa Clara,104500.0,2011
5106,Santa Clara,101471.0,2011
5107,Santa Clara,110591.0,2011
5108.01,Santa Clara,150052.0,2011
5108.02,Santa Clara,123264.0,2011
5108.03,Santa Clara,104167.0,2011
5109,Santa Clara,135898.0,2011
5110,Santa Clara,116458.0,2011
5111,Santa Clara,157064.0,2011
5112,Santa Clara,209735.0,2011
5113.01,Santa Clara,112813.0,2011
5113.02,Santa Clara,103482.0,2011
5114,Santa Clara,169572.0,2011
5115,Santa Clara,137679.0,2011
5116.08,Santa Clara,89732.0,2011
5116.09,Santa Clara,96250.0,2011
5117.01,Santa Clara,202500.0,2011
5117.02,Santa Clara,185781.0,2011
5117.04,Santa Clara,219712.0,2011
5117.05,Santa Clara,0.0,2011
5117.07,Santa Clara,134167.0,2011
5118,Santa Clara,123050.0,2011
5119.05,Santa Clara,106686.0,2011
5119.07,Santa Clara,136563.0,2011
5119.09,Santa Clara,171076.0,2011
5119.10,Santa Clara,167557.0,2011
5119.11,Santa Clara,103250.0,2011
5119.12,Santa Clara,136929.0,2011
5119.13,Santa Clara,145972.0,2011
5119.14,Santa Clara,143512.0,2011
5119.15,Santa Clara,44673.0,2011
5119.16,Santa Clara,121224.0,2011
5120.01,Santa Clara,139207.0,2011
5120.05,Santa Clara,101583.0,2011
5120.17,Santa Clara,80458.0,2011
5120.19,Santa Clara,85602.0,2011
5120.20,Santa Clara,72400.0,2011
5120.21,Santa Clara,92946.0,2011
5120.22,Santa Clara,59740.0,2011
5120.23,Santa Clara,67781.0,2011
5120.24,Santa Clara,83835.0,2011
5120.25,Santa Clara,96471.0,2011
5120.26,Santa Clara,58300.0,2011
5120.27,Santa Clara,61611.0,2011
5120.29,Santa Clara,92686.0,2011
5120.30,Santa Clara,125766.0,2011
5120.31,Santa Clara,109063.0,2011
5120.32,Santa Clara,120306.0,2011
5120.33,Santa Clara,110192.0,2011
5120.34,Santa Clara,86400.0,2011
5120.35,Santa Clara,104628.0,2011
5120.36,Santa Clara,98548.0,2011
5120.37,Santa Clara,94494.0,2011
5120.38,Santa Clara,91629.0,2011
5120.39,Santa Clara,106989.0,2011
5120.42,Santa Clara,74861.0,2011
5120.43,Santa Clara,43039.0,2011
5120.45,Santa Clara,100938.0,2011
5120.47,Santa Clara,98722.0,2011
5120.52,Santa Clara,69750.0,2011
5120.53,Santa Clara,81750.0,2011
5121,Santa Clara,79688.0,2011
5122,Santa Clara,123587.0,2011
5123.05,Santa Clara,134167.0,2011
5123.07,Santa Clara,95357.0,2011
5123.08,Santa Clara,129583.0,2011
5123.09,Santa Clara,115114.0,2011
5123.10,Santa Clara,54444.0,2011
5123.11,Santa Clara,83750.0,2011
5123.12,Santa Clara,121992.0,2011
5123.13,Santa Clara,77103.0,2011
5123.14,Santa Clara,65913.0,2011
5124.01,Santa Clara,79213.0,2011
5124.02,Santa Clara,113125.0,2011
5125.03,Santa Clara,128400.0,2011
5125.05,Santa Clara,69018.0,2011
5125.06,Santa Clara,62308.0,2011
5125.08,Santa Clara,65352.0,2011
5125.09,Santa Clara,78625.0,2011
5125.10,Santa Clara,88568.0,2011
5126.02,Santa Clara,64314.0,2011
5126.03,Santa Clara,41458.0,2011
5126.04,Santa Clara,34038.0,2011
5130,Santa Clara,33523.0,2011
5135,Santa Clara,86250.0,2011
6001,San Mateo,87955.0,2011
6002,San Mateo,73026.0,2011
6003,San Mateo,91250.0,2011
6004.01,San Mateo,90536.0,2011
6004.02,San Mateo,92368.0,2011
6005,San Mateo,84637.0,2011
6006,San Mateo,61732.0,2011
6007,San Mateo,71534.0,2011
6008,San Mateo,47548.0,2011
6009,San Mateo,88407.0,2011
601,San Francisco,116250.0,2011
6010,San Mateo,98439.0,2011
6011,San Mateo,99081.0,2011
6012,San Mateo,66786.0,2011
6013,San Mateo,47434.0,2011
6014,San Mateo,80387.0,2011
6015.01,San Mateo,100159.0,2011
6015.02,San Mateo,52975.0,2011
6016.01,San Mateo,71058.0,2011
6016.03,San Mateo,108889.0,2011
6016.04,San Mateo,71349.0,2011
6016.05,San Mateo,94665.0,2011
6017,San Mateo,89709.0,2011
6018,San Mateo,95455.0,2011
6019.01,San Mateo,71929.0,2011
6019.02,San Mateo,71830.0,2011
6020,San Mateo,83021.0,2011
6021,San Mateo,58718.0,2011
6022,San Mateo,50778.0,2011
6023,San Mateo,80060.0,2011
6024,San Mateo,63977.0,2011
6025,San Mateo,100991.0,2011
6026,San Mateo,88083.0,2011
6027,San Mateo,92518.0,2011
6028,San Mateo,92014.0,2011
6029,San Mateo,88750.0,2011
6030,San Mateo,70949.0,2011
6031,San Mateo,115947.0,2011
6032,San Mateo,95464.0,2011
6033,San Mateo,94120.0,2011
6034,San Mateo,98500.0,2011
6037,San Mateo,107500.0,2011
6038.01,San Mateo,72352.0,2011
6038.02,San Mateo,92528.0,2011
6039,San Mateo,88750.0,2011
604,San Francisco,58952.0,2011
6040,San Mateo,100833.0,2011
6041.01,San Mateo,62543.0,2011
6041.02,San Mateo,57724.0,2011
6042,San Mateo,69258.0,2011
6044,San Mateo,59655.0,2011
6045,San Mateo,80513.0,2011
6046,San Mateo,102932.0,2011
6047,San Mateo,100481.0,2011
6048,San Mateo,80139.0,2011
6049,San Mateo,83984.0,2011
605.02,San Francisco,23071.0,2011
6050,San Mateo,107969.0,2011
6051,San Mateo,90156.0,2011
6052,San Mateo,113333.0,2011
6053,San Mateo,96563.0,2011
6054,San Mateo,60323.0,2011
6055,San Mateo,58970.0,2011
6056,San Mateo,209444.0,2011
6057,San Mateo,0.0,2011
6058,San Mateo,149271.0,2011
6059,San Mateo,62473.0,2011
6060,San Mateo,66521.0,2011
6061,San Mateo,94792.0,2011
6062,San Mateo,76250.0,2011
6063,San Mateo,69674.0,2011
6064,San Mateo,77938.0,2011
6065,San Mateo,128036.0,2011
6066,San Mateo,102339.0,2011
6067,San Mateo,119931.0,2011
6068,San Mateo,132026.0,2011
6069,San Mateo,128466.0,2011
607,San Francisco,111858.0,2011
6070,San Mateo,115313.0,2011
6071,San Mateo,112788.0,2011
6072,San Mateo,71682.0,2011
6073,San Mateo,133438.0,2011
6074,San Mateo,68583.0,2011
6075,San Mateo,102607.0,2011
6076,San Mateo,101493.0,2011
6077.01,San Mateo,90446.0,2011
6077.02,San Mateo,88942.0,2011
6078,San Mateo,125455.0,2011
6079,San Mateo,102019.0,2011
6080.01,San Mateo,105000.0,2011
6080.02,San Mateo,121667.0,2011
6080.04,San Mateo,105139.0,2011
6080.13,San Mateo,147250.0,2011
6080.23,San Mateo,134531.0,2011
6081,San Mateo,110294.0,2011
6082,San Mateo,111250.0,2011
6083,San Mateo,89922.0,2011
6084,San Mateo,71066.0,2011
6085.01,San Mateo,84205.0,2011
6085.02,San Mateo,75738.0,2011
6086,San Mateo,86429.0,2011
6087,San Mateo,102213.0,2011
6088,San Mateo,138833.0,2011
6089,San Mateo,90694.0,2011
6090,San Mateo,96786.0,2011
6091,San Mateo,113607.0,2011
6092.01,San Mateo,93672.0,2011
6092.02,San Mateo,75125.0,2011
6093,San Mateo,136786.0,2011
6094,San Mateo,144922.0,2011
6095,San Mateo,141211.0,2011
6096.01,San Mateo,139628.0,2011
6096.02,San Mateo,148750.0,2011
6096.03,San Mateo,142778.0,2011
6097,San Mateo,169545.0,2011
6098,San Mateo,115068.0,2011
6099,San Mateo,112917.0,2011
610,San Francisco,94861.0,2011
6100,San Mateo,88021.0,2011
6101,San Mateo,68218.0,2011
6102.01,San Mateo,39779.0,2011
6102.02,San Mateo,33750.0,2011
6102.03,San Mateo,45878.0,2011
6103.02,San Mateo,73229.0,2011
6103.03,San Mateo,144375.0,2011
6103.04,San Mateo,110938.0,2011
6104,San Mateo,67122.0,2011
6105,San Mateo,54306.0,2011
6106.01,San Mateo,36419.0,2011
6106.02,San Mateo,80250.0,2011
6107,San Mateo,65750.0,2011
6108,San Mateo,51435.0,2011
6109,San Mateo,59943.0,2011
611,San Francisco,13947.0,2011
6110,San Mateo,80924.0,2011
6111,San Mateo,113607.0,2011
6112,San Mateo,116250.0,2011
6113,San Mateo,96875.0,2011
6114,San Mateo,0.0,2011
6115,San Mateo,199167.0,2011
6116,San Mateo,137500.0,2011
6117,San Mateo,47375.0,2011
6118,San Mateo,54913.0,2011
6119,San Mateo,62796.0,2011
612,San Francisco,50707.0,2011
6120,San Mateo,49762.0,2011
6121,San Mateo,46401.0,2011
6125,San Mateo,113910.0,2011
6126,San Mateo,90481.0,2011
6127,San Mateo,180662.0,2011
6128,San Mateo,227500.0,2011
6129,San Mateo,130000.0,2011
6130,San Mateo,156000.0,2011
6132,San Mateo,171181.0,2011
6133,San Mateo,180917.0,2011
6134,San Mateo,209625.0,2011
6135.01,San Mateo,95417.0,2011
6135.02,San Mateo,126540.0,2011
6136,San Mateo,120114.0,2011
6137,San Mateo,83583.0,2011
6138,San Mateo,122717.0,2011
6139,San Mateo,114375.0,2011
614,San Francisco,70947.0,2011
6140,San Mateo,98029.0,2011
615,San Francisco,109692.0,2011
9800,Solano,0.0,2011
9802,San Francisco,75833.0,2011
9803,San Francisco,127604.0,2011
9804.01,San Francisco,0.0,2011
9805.01,San Francisco,17679.0,2011
9806,San Francisco,62273.0,2011
9809,San Francisco,150227.0,2011
9819,Alameda,34875.0,2011
9820,Alameda,122917.0,2011
9832,Alameda,157202.0,2011
9843,San Mateo,0.0,2011
9900,Alameda,0.0,2011
9900,Contra Costa,0.0,2011
9901,Marin,0.0,2011
9901,San Francisco,0.0,2011
9901,San Mateo,0.0,2011
9901,Sonoma,0.0,2011
101,San Francisco,51667.0,2012
1011,Marin,139250.0,2012
1012,Marin,65398.0,2012
102,San Francisco,105189.0,2012
1021,Marin,106544.0,2012
1022.02,Marin,78617.0,2012
1022.03,Marin,53819.0,2012
103,San Francisco,90547.0,2012
1031,Marin,102863.0,2012
1032,Marin,69467.0,2012
104,San Francisco,73972.0,2012
1041.01,Marin,104868.0,2012
1041.02,Marin,70966.0,2012
1042,Marin,77830.0,2012
1043,Marin,115000.0,2012
105,San Francisco,115574.0,2012
1050,Marin,70577.0,2012
106,San Francisco,29002.0,2012
1060.01,Marin,60625.0,2012
1060.02,Marin,66100.0,2012
107,San Francisco,20206.0,2012
1070,Marin,129849.0,2012
108,San Francisco,72173.0,2012
1081,Marin,102909.0,2012
1082,Marin,70100.0,2012
109,San Francisco,110768.0,2012
1090.01,Marin,61094.0,2012
1090.02,Marin,92417.0,2012
110,San Francisco,61250.0,2012
1101,Marin,86022.0,2012
1102,Marin,137386.0,2012
111,San Francisco,62300.0,2012
1110,Marin,57473.0,2012
112,San Francisco,77350.0,2012
1121,Marin,77308.0,2012
1122.01,Marin,32018.0,2012
1122.02,Marin,68387.0,2012
113,San Francisco,21144.0,2012
1130,Marin,87132.0,2012
1141,Marin,115982.0,2012
1142,Marin,74282.0,2012
1150,Marin,129688.0,2012
1160,Marin,85000.0,2012
117,San Francisco,30455.0,2012
1170,Marin,84598.0,2012
118,San Francisco,25459.0,2012
1181,Marin,144750.0,2012
119.01,San Francisco,56604.0,2012
119.02,San Francisco,47140.0,2012
1191,Marin,149750.0,2012
1192.01,Marin,66390.0,2012
1192.02,Marin,132434.0,2012
120,San Francisco,37037.0,2012
1200,Marin,103220.0,2012
121,San Francisco,41955.0,2012
1211,Marin,107971.0,2012
1212,Marin,86321.0,2012
122.01,San Francisco,31504.0,2012
122.02,San Francisco,22699.0,2012
1220,Marin,0.0,2012
123.01,San Francisco,11655.0,2012
123.02,San Francisco,25813.0,2012
1230,Marin,166979.0,2012
124.01,San Francisco,19974.0,2012
124.02,San Francisco,19792.0,2012
1241,Marin,107470.0,2012
1242,Marin,121094.0,2012
125.01,San Francisco,12555.0,2012
125.02,San Francisco,12240.0,2012
1250,Marin,85260.0,2012
126.01,San Francisco,94191.0,2012
126.02,San Francisco,127488.0,2012
1261,Marin,123924.0,2012
1262,Marin,81071.0,2012
127,San Francisco,115116.0,2012
1270,Marin,145919.0,2012
128,San Francisco,108333.0,2012
1281,Marin,113112.0,2012
1282,Marin,113594.0,2012
129.01,San Francisco,99545.0,2012
129.02,San Francisco,98810.0,2012
1290,Marin,36017.0,2012
130,San Francisco,106157.0,2012
1302.01,Marin,118750.0,2012
1302.02,Marin,103750.0,2012
131.01,San Francisco,123750.0,2012
131.02,San Francisco,96513.0,2012
1311,Marin,142159.0,2012
132,San Francisco,144284.0,2012
1321,Marin,67917.0,2012
1322,Marin,51406.0,2012
133,San Francisco,118155.0,2012
1330,Marin,60250.0,2012
134,San Francisco,116982.0,2012
135,San Francisco,103698.0,2012
1501,Sonoma,80765.0,2012
1502.02,Sonoma,66083.0,2012
1502.03,Sonoma,48692.0,2012
1502.04,Sonoma,89457.0,2012
1503.03,Sonoma,56861.0,2012
1503.04,Sonoma,52477.0,2012
1503.05,Sonoma,41842.0,2012
1503.06,Sonoma,75670.0,2012
1505,Sonoma,62100.0,2012
1506.01,Sonoma,71793.0,2012
1506.02,Sonoma,77906.0,2012
1506.03,Sonoma,56667.0,2012
1506.07,Sonoma,116875.0,2012
1506.09,Sonoma,59931.0,2012
1506.10,Sonoma,103500.0,2012
1506.11,Sonoma,72273.0,2012
1506.12,Sonoma,95972.0,2012
1507.01,Sonoma,59419.0,2012
1507.02,Sonoma,102991.0,2012
1508,Sonoma,75614.0,2012
1509.01,Sonoma,64773.0,2012
1509.02,Sonoma,81780.0,2012
151,San Francisco,81988.0,2012
1510,Sonoma,79044.0,2012
1511,Sonoma,68164.0,2012
1512.01,Sonoma,52598.0,2012
1512.03,Sonoma,68551.0,2012
1512.04,Sonoma,57875.0,2012
1513.01,Sonoma,51964.0,2012
1513.05,Sonoma,44291.0,2012
1513.06,Sonoma,57299.0,2012
1513.07,Sonoma,75285.0,2012
1513.08,Sonoma,51991.0,2012
1513.09,Sonoma,76324.0,2012
1513.10,Sonoma,68616.0,2012
1513.11,Sonoma,73571.0,2012
1514.01,Sonoma,53571.0,2012
1514.02,Sonoma,46540.0,2012
1515.02,Sonoma,62997.0,2012
1515.03,Sonoma,125922.0,2012
1515.04,Sonoma,83750.0,2012
1516.01,Sonoma,53500.0,2012
1516.02,Sonoma,62442.0,2012
1517,Sonoma,54833.0,2012
1518,Sonoma,73306.0,2012
1519,Sonoma,47330.0,2012
152,San Francisco,75080.0,2012
1520,Sonoma,37803.0,2012
1521,Sonoma,43611.0,2012
1522.01,Sonoma,48835.0,2012
1522.02,Sonoma,62045.0,2012
1522.03,Sonoma,59243.0,2012
1523,Sonoma,70755.0,2012
1524,Sonoma,103581.0,2012
1525.01,Sonoma,61786.0,2012
1525.02,Sonoma,70388.0,2012
1526,Sonoma,95982.0,2012
1527.01,Sonoma,73125.0,2012
1527.02,Sonoma,65893.0,2012
1528.01,Sonoma,73368.0,2012
1528.02,Sonoma,38779.0,2012
1529.03,Sonoma,48494.0,2012
1529.04,Sonoma,68214.0,2012
1529.05,Sonoma,59764.0,2012
1529.06,Sonoma,80651.0,2012
153,San Francisco,98421.0,2012
1530.01,Sonoma,42823.0,2012
1530.02,Sonoma,57099.0,2012
1530.03,Sonoma,48764.0,2012
1530.05,Sonoma,67837.0,2012
1530.06,Sonoma,50729.0,2012
1531.02,Sonoma,50269.0,2012
1531.03,Sonoma,65781.0,2012
1531.04,Sonoma,48274.0,2012
1532,Sonoma,58432.0,2012
1533,Sonoma,66088.0,2012
1534.01,Sonoma,54774.0,2012
1534.03,Sonoma,69577.0,2012
1534.04,Sonoma,72260.0,2012
1535.01,Sonoma,79490.0,2012
1535.02,Sonoma,78438.0,2012
1536,Sonoma,72472.0,2012
1537.03,Sonoma,37029.0,2012
1537.04,Sonoma,40833.0,2012
1537.05,Sonoma,52304.0,2012
1537.06,Sonoma,64477.0,2012
1538.01,Sonoma,81451.0,2012
1538.04,Sonoma,88811.0,2012
1538.06,Sonoma,56400.0,2012
1538.07,Sonoma,107837.0,2012
1538.08,Sonoma,56875.0,2012
1538.09,Sonoma,72862.0,2012
1539.01,Sonoma,62939.0,2012
1539.02,Sonoma,44890.0,2012
1539.03,Sonoma,66595.0,2012
154,San Francisco,99398.0,2012
1540,Sonoma,82143.0,2012
1541,Sonoma,74709.0,2012
1542.01,Sonoma,41981.0,2012
1542.02,Sonoma,67944.0,2012
1543.02,Sonoma,69118.0,2012
1543.03,Sonoma,57050.0,2012
1543.04,Sonoma,69950.0,2012
155,San Francisco,55742.0,2012
156,San Francisco,90750.0,2012
157,San Francisco,85844.0,2012
158.01,San Francisco,47105.0,2012
158.02,San Francisco,74219.0,2012
159,San Francisco,32288.0,2012
160,San Francisco,61905.0,2012
161,San Francisco,20860.0,2012
