Tract ID,County,25_Plus_Bachelors_Degree_Or_Higher_Count,Year
5102,Santa Clara,76.1,2011
5103,Santa Clara,80.6,2011
5104,Santa Clara,79.8,2011
5105,Santa Clara,74.2,2011
5106,Santa Clara,72.4,2011
5107,Santa Clara,72.2,2011
5108.01,Santa Clara,85.3,2011
5108.02,Santa Clara,73.19999999999999,2011
5108.03,Santa Clara,79.8,2011
5109,Santa Clara,72.0,2011
5110,Santa Clara,69.2,2011
5111,Santa Clara,85.3,2011
5112,Santa Clara,88.9,2011
5113.01,Santa Clara,83.9,2011
5113.02,Santa Clara,84.4,2011
5114,Santa Clara,84.5,2011
5115,Santa Clara,85.8,2011
5116.08,Santa Clara,38.5,2011
5116.09,Santa Clara,92.1,2011
5117.01,Santa Clara,89.5,2011
5117.02,Santa Clara,80.80000000000001,2011
5117.04,Santa Clara,79.4,2011
5117.05,Santa Clara,82.69999999999999,2011
5117.07,Santa Clara,69.2,2011
5118,Santa Clara,61.3,2011
5119.05,Santa Clara,62.3,2011
5119.07,Santa Clara,70.8,2011
5119.09,Santa Clara,72.0,2011
5119.10,Santa Clara,65.8,2011
5119.11,Santa Clara,47.7,2011
5119.12,Santa Clara,63.8,2011
5119.13,Santa Clara,59.2,2011
5119.14,Santa Clara,57.9,2011
5119.15,Santa Clara,22.3,2011
5119.16,Santa Clara,51.900000000000006,2011
5120.01,Santa Clara,50.5,2011
5120.05,Santa Clara,40.8,2011
5120.17,Santa Clara,20.8,2011
5120.19,Santa Clara,33.5,2011
5120.20,Santa Clara,32.7,2011
5120.21,Santa Clara,38.4,2011
5120.22,Santa Clara,19.2,2011
5120.23,Santa Clara,26.4,2011
5120.24,Santa Clara,37.6,2011
5120.25,Santa Clara,40.1,2011
5120.26,Santa Clara,31.5,2011
5120.27,Santa Clara,23.4,2011
5120.29,Santa Clara,34.7,2011
5120.30,Santa Clara,60.5,2011
5120.31,Santa Clara,39.7,2011
5120.32,Santa Clara,31.4,2011
5120.33,Santa Clara,43.3,2011
5120.34,Santa Clara,49.5,2011
5120.35,Santa Clara,38.4,2011
5120.36,Santa Clara,59.900000000000006,2011
5120.37,Santa Clara,30.0,2011
5120.38,Santa Clara,32.8,2011
5120.39,Santa Clara,33.7,2011
5120.42,Santa Clara,27.900000000000002,2011
5120.43,Santa Clara,6.3,2011
5120.45,Santa Clara,30.9,2011
5120.47,Santa Clara,29.4,2011
5120.52,Santa Clara,30.2,2011
5120.53,Santa Clara,31.0,2011
5121,Santa Clara,24.0,2011
5122,Santa Clara,39.5,2011
5123.05,Santa Clara,53.199999999999996,2011
5123.07,Santa Clara,40.4,2011
5123.08,Santa Clara,52.400000000000006,2011
5123.09,Santa Clara,48.900000000000006,2011
5123.10,Santa Clara,18.200000000000003,2011
5123.11,Santa Clara,34.7,2011
5123.12,Santa Clara,37.3,2011
5123.13,Santa Clara,29.6,2011
5123.14,Santa Clara,18.2,2011
5124.01,Santa Clara,24.7,2011
5124.02,Santa Clara,30.599999999999998,2011
5125.03,Santa Clara,36.2,2011
5125.05,Santa Clara,16.1,2011
5125.06,Santa Clara,18.9,2011
5125.08,Santa Clara,24.3,2011
5125.09,Santa Clara,20.9,2011
5125.10,Santa Clara,36.7,2011
5126.02,Santa Clara,14.9,2011
5126.03,Santa Clara,13.0,2011
5126.04,Santa Clara,5.199999999999999,2011
5130,Santa Clara,89.9,2011
5135,Santa Clara,12.100000000000001,2011
6001,San Mateo,47.0,2011
6002,San Mateo,22.400000000000002,2011
6003,San Mateo,35.8,2011
6004.01,San Mateo,46.9,2011
6004.02,San Mateo,25.2,2011
6005,San Mateo,39.2,2011
6006,San Mateo,26.6,2011
6007,San Mateo,22.6,2011
6008,San Mateo,35.6,2011
6009,San Mateo,47.4,2011
601,San Francisco,84.6,2011
6010,San Mateo,30.3,2011
6011,San Mateo,39.0,2011
6012,San Mateo,25.9,2011
6013,San Mateo,23.4,2011
6014,San Mateo,32.8,2011
6015.01,San Mateo,35.3,2011
6015.02,San Mateo,31.6,2011
6016.01,San Mateo,23.7,2011
6016.03,San Mateo,42.300000000000004,2011
6016.04,San Mateo,55.8,2011
6016.05,San Mateo,35.8,2011
6017,San Mateo,29.3,2011
6018,San Mateo,33.800000000000004,2011
6019.01,San Mateo,31.4,2011
6019.02,San Mateo,40.7,2011
6020,San Mateo,30.6,2011
6021,San Mateo,18.7,2011
6022,San Mateo,15.2,2011
6023,San Mateo,27.5,2011
6024,San Mateo,27.2,2011
6025,San Mateo,39.3,2011
6026,San Mateo,40.599999999999994,2011
6027,San Mateo,36.3,2011
6028,San Mateo,31.8,2011
6029,San Mateo,29.9,2011
6030,San Mateo,40.2,2011
6031,San Mateo,48.6,2011
6032,San Mateo,37.0,2011
6033,San Mateo,43.1,2011
6034,San Mateo,41.099999999999994,2011
6037,San Mateo,37.5,2011
6038.01,San Mateo,40.5,2011
6038.02,San Mateo,39.3,2011
6039,San Mateo,44.2,2011
604,San Francisco,55.8,2011
6040,San Mateo,35.6,2011
6041.01,San Mateo,25.0,2011
6041.02,San Mateo,36.3,2011
6042,San Mateo,13.8,2011
6044,San Mateo,26.700000000000003,2011
6045,San Mateo,42.1,2011
6046,San Mateo,43.3,2011
6047,San Mateo,45.9,2011
6048,San Mateo,40.0,2011
6049,San Mateo,42.9,2011
605.02,San Francisco,14.200000000000001,2011
6050,San Mateo,52.599999999999994,2011
6051,San Mateo,56.9,2011
6052,San Mateo,63.900000000000006,2011
6053,San Mateo,59.3,2011
6054,San Mateo,46.400000000000006,2011
6055,San Mateo,53.2,2011
6056,San Mateo,68.6,2011
6057,San Mateo,75.4,2011
6058,San Mateo,73.7,2011
6059,San Mateo,35.1,2011
6060,San Mateo,28.0,2011
6061,San Mateo,29.099999999999998,2011
6062,San Mateo,22.1,2011
6063,San Mateo,42.8,2011
6064,San Mateo,52.3,2011
6065,San Mateo,61.7,2011
6066,San Mateo,55.900000000000006,2011
6067,San Mateo,62.1,2011
6068,San Mateo,63.1,2011
6069,San Mateo,67.7,2011
607,San Francisco,74.2,2011
6070,San Mateo,60.0,2011
6071,San Mateo,57.7,2011
6072,San Mateo,41.7,2011
6073,San Mateo,58.699999999999996,2011
6074,San Mateo,41.4,2011
6075,San Mateo,50.5,2011
6076,San Mateo,45.599999999999994,2011
6077.01,San Mateo,27.1,2011
6077.02,San Mateo,18.2,2011
6078,San Mateo,28.900000000000002,2011
6079,San Mateo,66.0,2011
6080.01,San Mateo,64.5,2011
6080.02,San Mateo,56.099999999999994,2011
6080.04,San Mateo,66.0,2011
6080.13,San Mateo,65.9,2011
6080.23,San Mateo,62.1,2011
6081,San Mateo,65.30000000000001,2011
6082,San Mateo,60.900000000000006,2011
6083,San Mateo,60.0,2011
6084,San Mateo,42.8,2011
6085.01,San Mateo,31.299999999999997,2011
6085.02,San Mateo,43.6,2011
6086,San Mateo,48.3,2011
6087,San Mateo,57.9,2011
6088,San Mateo,57.8,2011
6089,San Mateo,55.8,2011
6090,San Mateo,65.3,2011
6091,San Mateo,44.0,2011
6092.01,San Mateo,50.9,2011
6092.02,San Mateo,44.4,2011
6093,San Mateo,63.9,2011
6094,San Mateo,62.3,2011
6095,San Mateo,63.5,2011
6096.01,San Mateo,58.3,2011
6096.02,San Mateo,64.3,2011
6096.03,San Mateo,65.5,2011
6097,San Mateo,69.19999999999999,2011
6098,San Mateo,52.4,2011
6099,San Mateo,45.7,2011
610,San Francisco,43.6,2011
6100,San Mateo,51.3,2011
6101,San Mateo,26.9,2011
6102.01,San Mateo,17.0,2011
6102.02,San Mateo,22.8,2011
6102.03,San Mateo,8.6,2011
6103.02,San Mateo,21.6,2011
6103.03,San Mateo,75.9,2011
6103.04,San Mateo,65.4,2011
6104,San Mateo,15.899999999999999,2011
6105,San Mateo,9.1,2011
6106.01,San Mateo,10.2,2011
6106.02,San Mateo,42.7,2011
6107,San Mateo,28.0,2011
6108,San Mateo,27.700000000000003,2011
6109,San Mateo,25.1,2011
611,San Francisco,5.9,2011
6110,San Mateo,42.2,2011
6111,San Mateo,50.9,2011
6112,San Mateo,54.8,2011
6113,San Mateo,54.7,2011
6114,San Mateo,79.6,2011
6115,San Mateo,86.1,2011
6116,San Mateo,73.3,2011
6117,San Mateo,11.5,2011
6118,San Mateo,6.0,2011
6119,San Mateo,20.7,2011
612,San Francisco,16.0,2011
6120,San Mateo,5.4,2011
6121,San Mateo,36.2,2011
6125,San Mateo,82.30000000000001,2011
6126,San Mateo,79.8,2011
6127,San Mateo,79.19999999999999,2011
6128,San Mateo,82.9,2011
6129,San Mateo,76.5,2011
6130,San Mateo,82.9,2011
6132,San Mateo,85.0,2011
6133,San Mateo,69.8,2011
6134,San Mateo,71.0,2011
6135.01,San Mateo,39.4,2011
6135.02,San Mateo,64.7,2011
6136,San Mateo,51.5,2011
6137,San Mateo,39.0,2011
6138,San Mateo,51.7,2011
6139,San Mateo,69.9,2011
614,San Francisco,61.8,2011
6140,San Mateo,37.8,2011
615,San Francisco,73.6,2011
9800,Solano,43.9,2011
9802,San Francisco,70.7,2011
9803,San Francisco,100.0,2011
9804.01,San Francisco,0.0,2011
9805.01,San Francisco,18.9,2011
9806,San Francisco,26.5,2011
9809,San Francisco,73.69999999999999,2011
9819,Alameda,73.0,2011
9820,Alameda,30.2,2011
9832,Alameda,62.5,2011
9843,San Mateo,0.0,2011
9900,Alameda,0.0,2011
9900,Contra Costa,0.0,2011
9901,Marin,0.0,2011
9901,San Francisco,0.0,2011
9901,San Mateo,0.0,2011
9901,Sonoma,0.0,2011
101,San Francisco,57.8,2012
1011,Marin,60.5,2012
1012,Marin,32.400000000000006,2012
102,San Francisco,79.9,2012
1021,Marin,60.5,2012
1022.02,Marin,39.5,2012
1022.03,Marin,34.5,2012
103,San Francisco,55.5,2012
1031,Marin,53.099999999999994,2012
1032,Marin,42.1,2012
104,San Francisco,65.4,2012
1041.01,Marin,51.3,2012
1041.02,Marin,34.8,2012
1042,Marin,51.0,2012
1043,Marin,48.1,2012
105,San Francisco,76.5,2012
1050,Marin,39.7,2012
106,San Francisco,38.4,2012
1060.01,Marin,44.1,2012
1060.02,Marin,35.8,2012
107,San Francisco,26.200000000000003,2012
1070,Marin,65.80000000000001,2012
108,San Francisco,59.1,2012
1081,Marin,54.4,2012
1082,Marin,45.2,2012
109,San Francisco,78.2,2012
1090.01,Marin,47.0,2012
1090.02,Marin,68.2,2012
110,San Francisco,49.599999999999994,2012
1101,Marin,58.599999999999994,2012
1102,Marin,64.4,2012
111,San Francisco,55.1,2012
1110,Marin,49.0,2012
112,San Francisco,61.3,2012
1121,Marin,40.1,2012
1122.01,Marin,8.2,2012
1122.02,Marin,16.799999999999997,2012
113,San Francisco,22.799999999999997,2012
1130,Marin,65.6,2012
1141,Marin,62.599999999999994,2012
1142,Marin,54.3,2012
1150,Marin,62.900000000000006,2012
1160,Marin,58.2,2012
117,San Francisco,35.6,2012
1170,Marin,66.5,2012
118,San Francisco,12.9,2012
1181,Marin,79.6,2012
119.01,San Francisco,63.7,2012
119.02,San Francisco,47.4,2012
1191,Marin,73.6,2012
1192.01,Marin,50.599999999999994,2012
1192.02,Marin,67.7,2012
120,San Francisco,44.3,2012
1200,Marin,69.6,2012
121,San Francisco,57.699999999999996,2012
1211,Marin,58.7,2012
1212,Marin,57.6,2012
122.01,San Francisco,31.1,2012
122.02,San Francisco,32.9,2012
1220,Marin,2.1,2012
123.01,San Francisco,29.700000000000003,2012
123.02,San Francisco,38.2,2012
1230,Marin,79.3,2012
124.01,San Francisco,10.399999999999999,2012
124.02,San Francisco,39.1,2012
1241,Marin,71.1,2012
1242,Marin,76.8,2012
125.01,San Francisco,24.0,2012
125.02,San Francisco,11.8,2012
1250,Marin,68.6,2012
126.01,San Francisco,83.1,2012
126.02,San Francisco,78.0,2012
1261,Marin,75.69999999999999,2012
1262,Marin,66.80000000000001,2012
127,San Francisco,76.19999999999999,2012
1270,Marin,76.1,2012
128,San Francisco,80.3,2012
1281,Marin,70.2,2012
1282,Marin,74.0,2012
129.01,San Francisco,79.7,2012
129.02,San Francisco,79.1,2012
1290,Marin,30.8,2012
130,San Francisco,78.4,2012
1302.01,Marin,69.7,2012
1302.02,Marin,74.30000000000001,2012
131.01,San Francisco,89.6,2012
131.02,San Francisco,80.2,2012
1311,Marin,61.5,2012
132,San Francisco,86.69999999999999,2012
1321,Marin,60.3,2012
1322,Marin,47.400000000000006,2012
133,San Francisco,76.5,2012
1330,Marin,47.5,2012
134,San Francisco,72.2,2012
135,San Francisco,83.2,2012
1501,Sonoma,39.6,2012
1502.02,Sonoma,43.2,2012
1502.03,Sonoma,32.0,2012
1502.04,Sonoma,52.3,2012
1503.03,Sonoma,50.900000000000006,2012
1503.04,Sonoma,29.8,2012
1503.05,Sonoma,17.1,2012
1503.06,Sonoma,40.400000000000006,2012
1505,Sonoma,36.8,2012
1506.01,Sonoma,26.200000000000003,2012
1506.02,Sonoma,25.9,2012
1506.03,Sonoma,24.200000000000003,2012
1506.07,Sonoma,39.800000000000004,2012
1506.09,Sonoma,29.799999999999997,2012
1506.10,Sonoma,39.1,2012
1506.11,Sonoma,38.4,2012
1506.12,Sonoma,36.9,2012
1507.01,Sonoma,44.1,2012
1507.02,Sonoma,57.5,2012
1508,Sonoma,45.8,2012
1509.01,Sonoma,30.6,2012
1509.02,Sonoma,40.099999999999994,2012
151,San Francisco,73.9,2012
1510,Sonoma,32.3,2012
1511,Sonoma,32.3,2012
1512.01,Sonoma,26.1,2012
1512.03,Sonoma,24.7,2012
1512.04,Sonoma,24.799999999999997,2012
1513.01,Sonoma,14.3,2012
1513.05,Sonoma,18.5,2012
1513.06,Sonoma,28.4,2012
1513.07,Sonoma,31.1,2012
1513.08,Sonoma,21.200000000000003,2012
1513.09,Sonoma,33.2,2012
1513.10,Sonoma,28.7,2012
1513.11,Sonoma,28.3,2012
1514.01,Sonoma,22.1,2012
1514.02,Sonoma,13.1,2012
1515.02,Sonoma,47.5,2012
1515.03,Sonoma,58.5,2012
1515.04,Sonoma,40.8,2012
1516.01,Sonoma,44.2,2012
1516.02,Sonoma,54.3,2012
1517,Sonoma,33.2,2012
1518,Sonoma,32.7,2012
1519,Sonoma,29.8,2012
152,San Francisco,71.4,2012
1520,Sonoma,30.1,2012
1521,Sonoma,22.7,2012
1522.01,Sonoma,33.0,2012
1522.02,Sonoma,32.2,2012
1522.03,Sonoma,49.5,2012
1523,Sonoma,48.099999999999994,2012
1524,Sonoma,56.6,2012
1525.01,Sonoma,28.7,2012
1525.02,Sonoma,27.9,2012
1526,Sonoma,57.7,2012
1527.01,Sonoma,36.2,2012
1527.02,Sonoma,34.400000000000006,2012
1528.01,Sonoma,22.8,2012
1528.02,Sonoma,21.5,2012
1529.03,Sonoma,8.4,2012
1529.04,Sonoma,19.0,2012
1529.05,Sonoma,19.1,2012
1529.06,Sonoma,30.200000000000003,2012
153,San Francisco,71.1,2012
1530.01,Sonoma,16.5,2012
1530.02,Sonoma,13.0,2012
1530.03,Sonoma,14.0,2012
1530.05,Sonoma,30.6,2012
1530.06,Sonoma,22.0,2012
1531.02,Sonoma,8.2,2012
1531.03,Sonoma,8.7,2012
1531.04,Sonoma,14.299999999999999,2012
1532,Sonoma,13.0,2012
1533,Sonoma,20.8,2012
1534.01,Sonoma,39.5,2012
1534.03,Sonoma,36.0,2012
1534.04,Sonoma,41.9,2012
1535.01,Sonoma,34.0,2012
1535.02,Sonoma,51.4,2012
1536,Sonoma,45.0,2012
1537.03,Sonoma,28.0,2012
1537.04,Sonoma,32.4,2012
1537.05,Sonoma,34.9,2012
1537.06,Sonoma,37.1,2012
1538.01,Sonoma,32.0,2012
1538.04,Sonoma,23.099999999999998,2012
1538.06,Sonoma,21.200000000000003,2012
1538.07,Sonoma,40.5,2012
1538.08,Sonoma,22.4,2012
1538.09,Sonoma,16.6,2012
1539.01,Sonoma,41.9,2012
1539.02,Sonoma,23.0,2012
1539.03,Sonoma,37.0,2012
154,San Francisco,72.8,2012
1540,Sonoma,45.0,2012
1541,Sonoma,32.099999999999994,2012
1542.01,Sonoma,12.5,2012
1542.02,Sonoma,25.9,2012
1543.02,Sonoma,51.5,2012
1543.03,Sonoma,65.4,2012
1543.04,Sonoma,35.9,2012
155,San Francisco,56.8,2012
156,San Francisco,63.4,2012
157,San Francisco,63.2,2012
158.01,San Francisco,52.5,2012
158.02,San Francisco,65.6,2012
159,San Francisco,53.4,2012
160,San Francisco,60.0,2012
161,San Francisco,38.3,2012
162,San Francisco,62.9,2012
163,San Francisco,59.2,2012
164,San Francisco,63.3,2012
165,San Francisco,68.0,2012
166,San Francisco,72.5,2012
167,San Francisco,70.2,2012
168.01,San Francisco,60.2,2012
168.02,San Francisco,62.8,2012
169,San Francisco,67.8,2012
170,San Francisco,81.3,2012
171.01,San Francisco,79.4,2012
171.02,San Francisco,83.0,2012
176.01,San Francisco,32.8,2012
177,San Francisco,45.3,2012
178.01,San Francisco,37.599999999999994,2012
178.02,San Francisco,43.5,2012
179.02,San Francisco,38.2,2012
180,San Francisco,50.0,2012
2002.01,Napa,25.0,2012
2002.02,Napa,22.5,2012
2002.03,Napa,22.9,2012
2003.01,Napa,18.3,2012
2003.02,Napa,31.299999999999997,2012
2004,Napa,50.0,2012
2005.01,Napa,10.899999999999999,2012
2005.03,Napa,17.799999999999997,2012
2005.04,Napa,16.7,2012
2005.05,Napa,23.0,2012
2006.01,Napa,20.2,2012
2006.02,Napa,30.9,2012
2007.03,Napa,43.0,2012
2007.04,Napa,19.3,2012
2007.05,Napa,21.8,2012
2007.06,Napa,38.1,2012
2007.07,Napa,35.6,2012
2008.02,Napa,36.8,2012
2008.03,Napa,42.9,2012
2008.04,Napa,15.1,2012
2009,Napa,0.9,2012
201,San Francisco,40.8,2012
2010.03,Napa,39.7,2012
2010.04,Napa,30.0,2012
2010.05,Napa,34.3,2012
2010.06,Napa,33.5,2012
2010.07,Napa,23.1,2012
2011.01,Napa,49.5,2012
2011.02,Napa,38.8,2012
2012,Napa,29.900000000000002,2012
2013,Napa,45.2,2012
2014.01,Napa,51.2,2012
2014.02,Napa,55.599999999999994,2012
2014.03,Napa,42.0,2012
2015,Napa,38.2,2012
2016.01,Napa,35.8,2012
2016.02,Napa,54.099999999999994,2012
2017,Napa,43.3,2012
2018,Napa,24.7,2012
2019,Napa,45.5,2012
202,San Francisco,57.0,2012
2020,Napa,27.6,2012
203,San Francisco,72.5,2012
204.01,San Francisco,77.5,2012
204.02,San Francisco,62.8,2012
205,San Francisco,66.8,2012
206,San Francisco,78.80000000000001,2012
207,San Francisco,71.7,2012
208,San Francisco,39.2,2012
209,San Francisco,46.099999999999994,2012
210,San Francisco,77.6,2012
211,San Francisco,78.0,2012
212,San Francisco,78.1,2012
213,San Francisco,75.19999999999999,2012
214,San Francisco,80.69999999999999,2012
215,San Francisco,66.0,2012
216,San Francisco,66.5,2012
217,San Francisco,66.30000000000001,2012
218,San Francisco,71.1,2012
226,San Francisco,76.6,2012
227.02,San Francisco,73.0,2012
227.04,San Francisco,79.9,2012
228.01,San Francisco,57.099999999999994,2012
228.02,San Francisco,34.7,2012
228.03,San Francisco,42.4,2012
229.01,San Francisco,35.8,2012
229.02,San Francisco,38.1,2012
229.03,San Francisco,38.400000000000006,2012
230.01,San Francisco,16.8,2012
230.03,San Francisco,18.9,2012
231.02,San Francisco,13.8,2012
231.03,San Francisco,14.0,2012
232,San Francisco,16.799999999999997,2012
233,San Francisco,18.700000000000003,2012
234,San Francisco,12.5,2012
2501.03,Solano,23.299999999999997,2012
2501.04,Solano,27.4,2012
2501.05,Solano,34.4,2012
2501.06,Solano,45.4,2012
2502,Solano,18.5,2012
2503,Solano,8.8,2012
2504,Solano,20.7,2012
2505.01,Solano,11.799999999999999,2012
2505.02,Solano,25.200000000000003,2012
2506.01,Solano,17.4,2012
2506.04,Solano,48.2,2012
2506.05,Solano,36.5,2012
2507.01,Solano,12.1,2012
2508.01,Solano,28.6,2012
2509,Solano,22.1,2012
251,San Francisco,61.1,2012
2510,Solano,22.3,2012
2511,Solano,11.1,2012
2512,Solano,17.4,2012
2513,Solano,26.8,2012
2514,Solano,16.4,2012
2515,Solano,14.1,2012
2516,Solano,15.899999999999999,2012
2517.01,Solano,24.200000000000003,2012
2517.02,Solano,30.9,2012
2518.02,Solano,17.2,2012
2518.03,Solano,13.600000000000001,2012
2518.04,Solano,23.9,2012
2519.01,Solano,15.0,2012
2519.02,Solano,18.0,2012
2519.03,Solano,26.0,2012
252,San Francisco,55.2,2012
2520,Solano,26.6,2012
2521.02,Solano,29.8,2012
2521.03,Solano,30.200000000000003,2012
2521.04,Solano,49.400000000000006,2012
2521.05,Solano,42.0,2012
2521.06,Solano,43.2,2012
2521.07,Solano,46.0,2012
2521.08,Solano,45.2,2012
2522.01,Solano,51.2,2012
2522.02,Solano,34.1,2012
2523.05,Solano,28.5,2012
2523.06,Solano,21.5,2012
2523.10,Solano,49.2,2012
2523.11,Solano,39.7,2012
2523.12,Solano,25.2,2012
2523.13,Solano,35.8,2012
2523.14,Solano,15.7,2012
2523.15,Solano,30.1,2012
2523.16,Solano,10.6,2012
2523.17,Solano,29.8,2012
2524.01,Solano,11.0,2012
2524.02,Solano,12.3,2012
2525.01,Solano,11.100000000000001,2012
2525.02,Solano,9.399999999999999,2012
2526.04,Solano,6.6,2012
2526.05,Solano,6.7,2012
2526.06,Solano,8.4,2012
2526.07,Solano,9.2,2012
2526.08,Solano,8.700000000000001,2012
2526.10,Solano,18.4,2012
2526.11,Solano,20.5,2012
2527.02,Solano,29.799999999999997,2012
2527.03,Solano,19.6,2012
2527.04,Solano,11.3,2012
2527.05,Solano,17.7,2012
2527.06,Solano,23.7,2012
2527.07,Solano,17.1,2012
2528.01,Solano,27.7,2012
2528.02,Solano,31.4,2012
2529.03,Solano,33.8,2012
2529.04,Solano,20.5,2012
2529.08,Solano,20.0,2012
2529.09,Solano,21.0,2012
2529.10,Solano,17.9,2012
2529.11,Solano,21.4,2012
2529.12,Solano,38.5,2012
2529.13,Solano,22.5,2012
2529.14,Solano,20.2,2012
2529.15,Solano,45.9,2012
253,San Francisco,53.900000000000006,2012
2530,Solano,5.699999999999999,2012
2531.01,Solano,24.2,2012
2531.05,Solano,20.1,2012
2531.06,Solano,22.8,2012
2531.07,Solano,9.7,2012
2531.08,Solano,17.7,2012
2532.01,Solano,30.700000000000003,2012
2532.03,Solano,18.5,2012
2532.04,Solano,29.1,2012
2532.05,Solano,17.6,2012
2532.06,Solano,35.7,2012
2533,Solano,21.4,2012
2534.02,Solano,15.0,2012
2534.03,Solano,20.6,2012
2534.04,Solano,23.1,2012
2535,Solano,23.7,2012
254.01,San Francisco,44.7,2012
254.02,San Francisco,57.9,2012
254.03,San Francisco,31.5,2012
255,San Francisco,31.799999999999997,2012
256,San Francisco,26.599999999999998,2012
257.01,San Francisco,21.7,2012
257.02,San Francisco,21.0,2012
258,San Francisco,14.9,2012
259,San Francisco,34.0,2012
260.01,San Francisco,25.3,2012
260.02,San Francisco,24.2,2012
260.03,San Francisco,21.4,2012
260.04,San Francisco,24.0,2012
261,San Francisco,25.1,2012
262,San Francisco,26.700000000000003,2012
263.01,San Francisco,25.4,2012
263.02,San Francisco,28.5,2012
263.03,San Francisco,17.2,2012
264.01,San Francisco,14.7,2012
264.02,San Francisco,29.9,2012
264.03,San Francisco,15.200000000000001,2012
264.04,San Francisco,7.5,2012
301.01,San Francisco,69.6,2012
301.02,San Francisco,81.1,2012
3010,Contra Costa,12.1,2012
302.01,San Francisco,56.400000000000006,2012
302.02,San Francisco,69.6,2012
3020.05,Contra Costa,12.1,2012
3020.06,Contra Costa,10.8,2012
3020.07,Contra Costa,12.3,2012
3020.08,Contra Costa,12.9,2012
3020.09,Contra Costa,22.1,2012
3020.10,Contra Costa,14.1,2012
303.01,San Francisco,73.19999999999999,2012
303.02,San Francisco,65.0,2012
3031.02,Contra Costa,26.4,2012
3031.03,Contra Costa,23.4,2012
3032.01,Contra Costa,25.2,2012
3032.02,Contra Costa,33.4,2012
3032.03,Contra Costa,33.8,2012
3032.04,Contra Costa,11.6,2012
3032.05,Contra Costa,31.6,2012
304,San Francisco,65.9,2012
3040.01,Contra Costa,38.0,2012
3040.02,Contra Costa,18.7,2012
3040.03,Contra Costa,26.200000000000003,2012
3040.04,Contra Costa,37.0,2012
3040.05,Contra Costa,23.3,2012
305,San Francisco,51.7,2012
3050,Contra Costa,5.1,2012
306,San Francisco,65.1,2012
3060.02,Contra Costa,15.899999999999999,2012
3060.03,Contra Costa,17.2,2012
3060.04,Contra Costa,12.0,2012
307,San Francisco,63.4,2012
3071.01,Contra Costa,16.5,2012
3071.02,Contra Costa,4.4,2012
3072.01,Contra Costa,10.3,2012
3072.02,Contra Costa,10.0,2012
3072.04,Contra Costa,11.0,2012
3072.05,Contra Costa,16.8,2012
308,San Francisco,70.3,2012
3080.01,Contra Costa,12.899999999999999,2012
3080.02,Contra Costa,24.4,2012
309,San Francisco,60.6,2012
3090,Contra Costa,22.9,2012
310,San Francisco,52.7,2012
3100,Contra Costa,10.6,2012
311,San Francisco,55.7,2012
3110,Contra Costa,9.4,2012
312.01,San Francisco,27.299999999999997,2012
312.02,San Francisco,26.5,2012
3120,Contra Costa,12.0,2012
313.01,San Francisco,38.400000000000006,2012
313.02,San Francisco,37.2,2012
3131.01,Contra Costa,20.900000000000002,2012
3131.02,Contra Costa,18.6,2012
3131.03,Contra Costa,20.5,2012
3132.03,Contra Costa,12.3,2012
3132.04,Contra Costa,19.700000000000003,2012
3132.05,Contra Costa,17.4,2012
3132.06,Contra Costa,5.2,2012
314,San Francisco,24.4,2012
3141.02,Contra Costa,9.6,2012
3141.03,Contra Costa,15.799999999999999,2012
3141.04,Contra Costa,10.899999999999999,2012
3142,Contra Costa,10.4,2012
3150,Contra Costa,33.9,2012
3160,Contra Costa,8.2,2012
3170,Contra Costa,25.900000000000002,2012
3180,Contra Costa,34.7,2012
3190,Contra Costa,21.4,2012
3200.01,Contra Costa,18.8,2012
3200.03,Contra Costa,43.7,2012
3200.04,Contra Costa,33.1,2012
3211.01,Contra Costa,37.0,2012
3211.02,Contra Costa,49.8,2012
3211.03,Contra Costa,46.1,2012
3212,Contra Costa,34.8,2012
3220,Contra Costa,51.099999999999994,2012
3230,Contra Costa,51.0,2012
3240.01,Contra Costa,56.1,2012
3240.02,Contra Costa,41.3,2012
3250,Contra Costa,51.1,2012
326.01,San Francisco,45.8,2012
326.02,San Francisco,44.4,2012
3260,Contra Costa,49.8,2012
327,San Francisco,53.800000000000004,2012
3270,Contra Costa,18.0,2012
328.01,San Francisco,38.5,2012
328.02,San Francisco,40.5,2012
3280,Contra Costa,35.599999999999994,2012
329.01,San Francisco,43.8,2012
329.02,San Francisco,45.7,2012
3290,Contra Costa,20.200000000000003,2012
330,San Francisco,57.2,2012
3300,Contra Costa,29.0,2012
331,San Francisco,57.900000000000006,2012
3310,Contra Costa,30.1,2012
332.01,San Francisco,54.599999999999994,2012
332.03,San Francisco,51.599999999999994,2012
332.04,San Francisco,50.2,2012
3320,Contra Costa,30.599999999999998,2012
3331.01,Contra Costa,22.2,2012
3331.02,Contra Costa,30.9,2012
3332,Contra Costa,30.6,2012
3340.01,Contra Costa,27.4,2012
3340.04,Contra Costa,37.4,2012
3340.06,Contra Costa,51.8,2012
3342,Contra Costa,61.900000000000006,2012
3350,Contra Costa,27.9,2012
3361.01,Contra Costa,16.6,2012
3361.02,Contra Costa,16.0,2012
3362.01,Contra Costa,16.5,2012
3362.02,Contra Costa,9.5,2012
3371,Contra Costa,45.8,2012
3372,Contra Costa,35.3,2012
3373,Contra Costa,53.8,2012
3381.01,Contra Costa,27.099999999999998,2012
3381.02,Contra Costa,48.7,2012
